Date,Open,High,Low,Close,Volume,Market Cap
2021-08-14,47810.68928692,48098.68409454,46177.63332621,47096.94566198,31211354441.65,884769956069.2
2021-08-15,47096.66856627,47357.10642699,45579.59012016,47047.00454195,30988958445.96,883882942187.64
2021-08-16,47019.96132369,47998.09667927,45700.3218682,46004.4840786,32776876609.7,864345726182.62
2021-08-17,45936.45633673,47139.57060006,44512.41753396,44695.35761921,33451362599.74,839796717682.57
2021-08-18,44686.75080965,45952.06217021,44364.02745071,44801.18871714,32194123075.34,841823296232.89
2021-08-19,44741.88334742,46970.76087419,43998.31551257,46717.5787452,37204312298.94,877875534875.42
2021-08-20,46723.12114785,49342.15226511,46650.70851286,49339.17603688,34706867451.71,927189789031.53
2021-08-21,49327.07373292,49717.0189234,48312.19763872,48905.49058555,40585205312.32,919092181742.55
2021-08-22,48869.10424226,49471.61043116,48199.94100421,49321.65404941,25370975377.73,926961622395.32
2021-08-23,49291.67737487,50482.07640834,49074.60540097,49546.14770729,34305053718.87,931244272409.32
2021-08-24,49562.34672915,49878.77128666,47687.11799659,47706.11855498,35361168833.64,896704765696.58
2021-08-25,47727.25669296,49202.87847317,47163.61431922,48960.78728025,32646349930.89,920337950861.22
2021-08-26,49002.64180701,49347.58357137,46405.78243211,46942.21786802,32666549568.27,882436522912.52
2021-08-27,46894.55507054,49112.78526466,46394.28309076,49058.66973026,34511076994.88,922265559163.93
2021-08-28,49072.58522066,49283.50564795,48499.23890806,48902.40220635,28568103400.7,919372790254.05
2021-08-29,48911.24836282,49644.11465849,47925.8555808,48829.8326,25889650240.45,918057300166.45
2021-08-30,48834.85267752,48925.60651985,46950.27228064,47054.98479356,31847007016.12,884727824088.59
2021-08-31,47024.34166315,48189.55018777,46750.09395271,47166.68794545,34730363427.12,886869903602.64
2021-09-01,47099.77486941,49111.08878787,46562.43744881,48847.02907417,39139399124.64,918501510157.03
2021-09-02,48807.8488618,50343.42070496,48652.31979053,49327.72318398,39508070319.03,927590865738.06
2021-09-03,49288.24911201,50982.27157262,48386.0861629,50025.37460546,43206179618.68,940757184680.41
2021-09-04,50009.32509557,50545.58101197,49548.78045079,49944.62690568,37471327793.79,939286123132.94
2021-09-05,49937.85801546,51868.68163043,49538.59838076,51753.41192621,30322676318.63,973354882472.79
2021-09-06,51769.00432067,52700.94145826,51053.67850996,52633.53620235,38884105425.88,989965076456.3
2021-09-07,52660.47935083,52853.7637963,43285.20858869,46811.12952948,65210059683.34,880498621997.79
2021-09-08,46827.76337359,47334.0556378,44561.39446278,46091.38930192,49007762487.62,867002908108.75
2021-09-09,45774.74222293,47261.94853026,45669.73965231,46391.4229753,38672657013.28,872686454371.99
2021-09-10,46396.66247161,47031.74238084,44344.48542484,44883.9101072,39154666596.52,844367023726.79
2021-09-11,44869.84026079,45969.29281653,44818.26641318,45201.45898324,34499835245.04,850381828070.53
2021-09-12,45206.62926911,46364.87885382,44790.46204888,46063.27035709,27881980160.72,866636671661.83
2021-09-13,46057.21532739,46598.67898470733,43591.32078490879,44963.07263282951,40969943252.55,845980481365.13
2021-09-14,44960.04935902961,47218.125354846954,44752.33134929017,47092.49383326693,38652152880.49,886095283701.37
2021-09-15,47097.99812341768,48450.46846574889,46773.32654258819,48176.34639274429,30484496466.48,906532479371.11
2021-09-16,48158.907204666175,48486.82941062649,47079.55712299215,47783.35780464393,31764293754.0,899179151780.33
2021-09-17,47771.00310765417,48160.92074812783,46832.52459850905,47267.52002306911,28727713710.9,889514744351.26
2021-09-18,47273.52581288287,48791.779372223245,47087.284194537155,48278.36351532978,28575630451.13,908584317849.46
2021-09-19,48268.85742046013,48328.36733569379,46919.80475676159,47260.21733146774,26967722648.45,889472404519.71
2021-09-20,47261.406498921686,47328.19884178188,42598.91584909948,42843.80244093855,43909845642.16,806395852718.37
2021-09-21,43012.2344357601,43607.60998213147,39787.60979796041,40693.67719158998,48701090087.97,765958488766.83
2021-09-22,40677.95483393797,43978.61922345792,40625.63419051004,43574.50943280896,38139709245.54,820218503579.13
2021-09-23,43560.29537289927,44942.174654396345,43109.33828780285,44895.09660157076,34244064430.34,845122403459.78
2021-09-24,44894.30212326092,45080.49106253164,40936.557169121676,42839.75169596445,42839345714.34,806470363646.76
2021-09-25,42840.89050861673,42996.25970447862,41759.920425131764,42716.59314672847,31604717235.76,804192450113.33
2021-09-26,42721.628660246955,43919.300969729826,40848.461659869834,43208.53910453539,30661222077.4,813490665612.76
2021-09-27,43234.18492941265,44313.245882393734,42190.63257626218,42235.73184664342,30980029059.26,795216175345.08
2021-09-28,42200.89661383886,42775.14614153188,40931.66249955052,41034.54466522939,30214940550.45,772639687708.88
2021-09-29,41064.98395394628,42545.258549501974,40829.66927627647,41564.36348149087,30602359904.85,782651228474.32
2021-09-30,41551.270839196986,44092.600563026455,41444.581604469466,43790.89562548486,31141681925.44,824619217607.52
2021-10-01,43816.740644298894,48436.011271354095,43320.02297853755,48116.941218027736,42850641581.55,906127699407.78
2021-10-02,48137.46873272134,48282.0608812222,47465.495758190824,47711.48646346977,30614346491.65,898547418742.88
2021-10-03,47680.02840718254,49130.692210181594,47157.287605521204,48199.95155726554,26638115879.34,907791525235.94
2021-10-04,48208.90763250835,49456.77578224745,47045.00374713232,49112.90128239323,33383173001.66,925033195573.56
2021-10-05,49174.959615548825,51839.98571963284,49072.839248793025,51514.814060276665,35873904236.33,970325310417.27
2021-10-06,51486.66574167223,55568.46354624718,50488.19074713721,55361.44942960792,49034730167.78,1042827678808.09
2021-10-07,55338.623744574164,55338.623744574164,53525.46834628189,53805.98516429891,36807860412.83,1013573258667.65
2021-10-08,53802.14603683171,55922.98102185477,53688.0552869081,53967.84676725268,34800873923.86,1016664484565.87
2021-10-09,53929.78146840719,55397.9434699833,53735.14288192665,54968.22445041543,32491211414.21,1035558748271.88
2021-10-10,54952.821250516485,56401.30424077445,54264.25638853357,54771.579183854585,39527792363.58,1031909532688.09
2021-10-11,54734.124840616,57793.03924920704,54519.7655195754,57484.7894651936,42637331697.95,1083079138638.61
2021-10-12,57526.83201141932,57627.87860225571,54477.97446785474,56041.0568380579,41083758949.31,1055926265435.37
2021-10-13,56038.25678811077,57688.66010360205,54370.97322790752,57401.09752733619,41684252783.19,1081611750762.48
2021-10-14,57372.832078895444,58478.735498872185,56957.076136221294,57321.52527966035,36615791365.79,1080160001108.42
2021-10-15,57345.901979185575,62757.12970297238,56868.14269296361,61593.950060618336,51780081800.67,1160726409229.75
2021-10-16,61609.52714620337,62274.47708576495,60206.12006281065,60892.18069270075,34250964237.12,1147551202766.88
2021-10-17,60887.65305206833,61645.5224773273,59164.46837606796,61553.61738469951,29032367510.53,1160077513367.6
2021-10-18,61548.803434206464,62614.65904694762,60012.7569251342,62026.07783109295,38055562075.08,1169039169042.88
2021-10-19,62043.16583539526,64434.53337332829,61622.93371791293,64261.99119285591,40471196345.95,1211242526570.5
2021-10-20,64284.586188483045,66930.38727098986,63610.674991689106,65992.8370361176,40788955581.64,1243927428206.55
2021-10-21,66002.23220375569,66600.54680827727,62117.40871370067,62210.17307563477,45908121369.65,1172684282558.37
2021-10-22,62237.89106678509,63715.021682356724,60122.797816531944,60692.26443309548,38434082774.64,1144131483274.43
2021-10-23,60694.62797663025,61743.87800599312,59826.521738339674,61393.61719151695,26882546034.26,1157410091262.62
2021-10-24,61368.34317142168,61505.8033499327,59643.34537811252,60930.836442179556,27316183881.53,1148743134467.63
2021-10-25,60893.92757572503,63729.32570805201,60691.79895440064,63039.8255141733,31064911613.92,1188575312422.11
2021-10-26,63032.76251241394,63229.02640452481,59991.16068671486,60363.79205035724,34878965587.2,1138177770429.86
2021-10-27,60351.998619297934,61435.18459666256,58208.18905353113,58482.387940045504,43657076893.23,1102757767323.44
2021-10-28,58470.72957834805,62128.63294631658,58206.91785547681,60622.13670884834,45257083247.08,1143165999365.16
2021-10-29,60624.87076486328,62927.60964090372,60329.96506898058,62227.96459381882,36856881766.69,1173512442368.29
2021-10-30,62239.36221013832,62330.145530435664,60918.385284029144,61888.831219032596,32157938615.83,1167178054166.51
2021-10-31,61850.48945609283,62406.17045156975,60074.32959260729,61318.957766605985,32241199927.48,1156485845063.1
2021-11-01,61320.44949159524,62419.00478547046,59695.18309314882,61004.40802134929,36150572843.25,1150606762880.22
2021-11-02,60963.2541524674,64242.794890784164,60673.055415022725,63226.40109708796,37746665647.11,1192577136210.09
2021-11-03,63254.334880972434,63516.93758361721,61184.24017816589,62970.047426018544,36124731509.48,1187808286560.22
2021-11-04,62941.80403493862,63123.28891505452,60799.66247532921,61452.2305873208,32615846901.02,1159231375022.08
2021-11-05,61460.07904015772,62541.46768614855,60844.60760778878,61125.67426890355,30605102446.15,1153128571127.63
2021-11-06,61068.87344706671,61590.68242934496,60163.78154896681,61527.481793398685,29094934221.43,1160769349886.67
2021-11-07,61554.92180501453,63326.98902809924,61432.48911421684,63326.98902809924,24726754301.5,1194778776481.15
2021-11-08,63344.067222010075,67673.73912296213,63344.067222010075,67566.8300878775,41125608330.4,1274831490851.01
2021-11-09,67549.73558078487,68530.33968606162,66382.06100821143,66971.82809746113,42357991721.09,1263667113597.4
2021-11-10,66953.33937367408,68789.62593892214,63208.11499840693,64995.22939074326,48730828378.26,1226431510692.86
2021-11-11,64978.89029642256,65579.01476027582,64180.48892767775,64949.96191476004,35880633235.64,1225643127559.63
2021-11-12,64863.98034642406,65460.81498300306,62333.913107848,64155.94183643273,36084893887.38,1210715199477.56
2021-11-13,64158.122680802655,64915.67487503434,63303.73382503543,64469.52902338505,30474228777.23,1216695126358.11
2021-11-14,64455.371640342,65495.18048964447,63647.80824724336,65466.8410240344,25122092190.66,1235578996842.01
2021-11-15,65521.289342096235,66281.56971124028,63548.143417140454,63557.87151837094,30558763548.22,1199611097093.65
2021-11-16,63721.195194032895,63721.195194032895,59016.3371572465,60161.2470371667,46844335591.65,1135559300073.25
2021-11-17,60139.62010926292,60823.61051804563,58515.409892466094,60368.011816764934,39178392930.24,1139519389071.77
2021-11-18,60360.13768997755,60948.49843615724,56550.79164360376,56942.136244057234,41388338699.24,1074900976539.29
2021-11-19,56896.12868016403,58351.11326592489,55705.18068471588,58119.57619379246,38702407772.13,1097177697853.12
2021-11-20,58115.080346469724,59859.88044204033,57469.725660868986,59697.19713425886,30624264862.85,1127014430118.11
2021-11-21,59730.50797421915,60004.42638275681,58618.9314315245,58730.47663865068,26123447605.05,1108812311532.82
2021-11-22,58706.849383944165,59266.358468189974,55679.840403672526,56289.287322638556,35036121783.1,1062772703759.45
2021-11-23,56304.55538766307,57875.51639658305,55632.759912335874,57569.07487572713,37485803898.95,1086985075773.01
2021-11-24,57565.85010775674,57803.06652501975,55964.22106983417,56280.42710822074,36635566788.68,1062661698465.23
2021-11-25,57165.41727228777,59367.96799431321,57146.68520201811,57274.67944716527,34284016247.69,1081500188674.24
2021-11-26,58960.28518286405,59183.48147055832,53569.76396309677,53569.76396309677,41810748221.23,1011613083341.81
2021-11-27,53736.4315256188,55329.259649575484,53668.355219128505,54815.07930492795,30560857714.07,1035176249679.13
2021-11-28,54813.024701786526,57393.84375116775,53576.73581756842,57248.45837582401,28116886356.83,1081180416261.97
2021-11-29,57291.904734500975,58872.88057761949,56792.525407978785,57806.56621525592,32370840356.0,1091773828973.52
2021-11-30,57830.11381927063,59113.40090139977,56057.28223400635,57005.42547359979,36708594617.63,1076689232562.09
2021-12-01,56907.96673382658,59041.68524348552,56553.080774468355,57229.82989944917,36858195306.81,1080977744339.22
2021-12-02,57217.37104847201,57349.23497932623,55895.132861981125,56477.8174777821,32379968685.55,1066829261573.95
2021-12-03,56509.16535639055,57482.16926596985,52496.58536174191,53598.24647029791,39789134214.89,1012490599978.63
2021-12-04,53727.87808734998,53904.67951179671,42874.61685839051,49200.70461743719,61385677468.79,929467386769.69
2021-12-05,49201.518401015586,49768.14897629845,47857.49687209026,49368.84709922548,37198201161.44,932695365142.4
2021-12-06,49413.479099212935,50929.519093832285,47281.03537975852,50582.62539664405,37707308001.13,955680910791.73
2021-12-07,50581.83004951807,51934.78189551239,50175.80752105663,50700.08433648292,33676814851.61,957948940989.36
2021-12-08,50667.64768306087,51171.37531040532,48765.98692100967,50504.795538708415,28479699445.97,954312404510.55
2021-12-09,50450.08205241094,50797.16544089217,47358.35327050096,47672.12239108743,29603577250.59,900835068960.13
2021-12-10,47642.14355318415,50015.25298738731,47023.698021046774,47243.30568491641,30966005122.3,892777676312.29
2021-12-11,47264.634703397795,49458.21278787934,46942.347820725285,49362.50833645898,25775869261.33,932873019895.84
2021-12-12,49354.854935162286,50724.86573999367,48725.853022635834,50098.33513638934,21939223598.97,946823114554.82
2021-12-13,50114.74099112629,50204.99826327091,45894.84739484313,46737.482243749975,32166727776.26,883345705454.11
2021-12-14,46709.8224590995,48431.39956649362,46424.49602199481,46612.63350690285,34638619079.14,881018067730.52
2021-12-15,48379.75422773965,49473.955789617285,46671.96674485966,48896.72082911439,36541828519.8,924244252416.86
2021-12-16,48900.46291062604,49425.57314325848,47529.880765521484,47665.42607788397,27268150946.58,901005821507.54
2021-12-17,47653.729852491706,48004.89375037717,45618.216083973144,46202.14337914699,32902725329.31,873389147689.22
2021-12-18,46219.25541631027,47313.828780620126,45598.4426124471,46848.7767655561,26098292689.86,885650029984.18
2021-12-19,46853.868003043426,48089.6643521108,46502.954546756206,46707.01487699963,25154053860.63,883011296029.52
2021-12-20,46707.06445122794,47401.71794820032,45579.81014253655,46880.27896372307,30961902128.91,886331446164.87
2021-12-21,46886.077457385276,49300.91970607458,46698.77411525426,48936.61415144679,27055803927.85,925255868119.28
2021-12-22,48937.09633911408,49544.79644160876,48450.93972971039,48628.50992513397,24447979558.59,919476035254.11
2021-12-23,48626.343782202304,51332.340378308974,48065.83752640367,50784.5381788605,28223878107.92,960290824999.58
2021-12-24,50806.05050297992,51814.02850549826,50514.49429089663,50822.19652323034,24367912228.26,961051547919.03
2021-12-25,50854.9186725144,51176.5987876064,50236.70650013308,50429.8577970562,19030650914.0,953678082632.84
2021-12-26,50428.69269638934,51196.377286971096,49623.104207223216,50809.515012889526,20964372925.86,960899995734.95
2021-12-27,50802.60893278534,51956.3263547044,50499.46867595765,50640.41880437812,24324345757.98,957746390396.12
2021-12-28,50679.85937702978,50679.85937702978,47414.209925318886,47588.85477745916,33430376883.39,900076230596.97
2021-12-29,47623.8704633248,48119.74094987764,46201.494370962726,46444.71049053977,30049226299.49,878478755241.58
2021-12-30,46490.606049355396,47879.96549998205,46060.313166020685,47178.125843439775,26686491018.4,892386327928.88
2021-12-31,47169.37285862106,48472.52749022501,45819.95455328177,46306.44612269956,36974172399.58,875939356678.79
